Testing No Encryption algorithm

2022-02-22 19:49:55.706277 , 3.6 , 848 , 22.1
2022-02-22 19:49:56.208270 , 1.0 , 848 , 22.1
2022-02-22 19:49:56.711038 , 1.0 , 848 , 22.1
2022-02-22 19:49:57.213926 , 1.0 , 848 , 22.1
2022-02-22 19:49:57.716928 , 2.0 , 848 , 22.1
2022-02-22 19:49:58.219875 , 2.0 , 848 , 22.1
2022-02-22 19:49:58.722694 , 2.5 , 848 , 22.1
2022-02-22 19:49:59.225332 , 8.5 , 821 , 21.4
2022-02-22 19:49:59.727071 , 1.5 , 824 , 21.5
2022-02-22 19:50:00.229815 , 5.0 , 825 , 21.5
2022-02-22 19:50:00.732515 , 6.6 , 826 , 21.5
2022-02-22 19:50:01.235163 , 25.5 , 835 , 21.8
2022-02-22 19:50:01.736936 , 12.9 , 838 , 21.9
2022-02-22 19:50:02.238731 , 4.0 , 840 , 21.9
2022-02-22 19:50:02.740376 , 1.0 , 840 , 21.9
2022-02-22 19:50:03.242878 , 1.0 , 840 , 21.9
2022-02-22 19:50:03.745753 , 2.0 , 840 , 21.9
2022-02-22 19:50:04.248752 , 1.5 , 840 , 21.9
2022-02-22 19:50:04.751766 , 1.5 , 840 , 21.9
2022-02-22 19:50:05.254751 , 1.5 , 840 , 21.9
2022-02-22 19:50:05.757844 , 1.0 , 840 , 21.9
2022-02-22 19:50:06.260807 , 7.1 , 835 , 21.8
2022-02-22 19:50:06.762612 , 3.0 , 835 , 21.8
2022-02-22 19:50:07.264304 , 1.0 , 835 , 21.8
2022-02-22 19:50:07.767050 , 0.5 , 835 , 21.8
2022-02-22 19:50:08.269972 , 2.0 , 835 , 21.8
2022-02-22 19:50:08.772862 , 1.0 , 835 , 21.8
2022-02-22 19:50:09.275812 , 2.5 , 835 , 21.8
2022-02-22 19:50:09.778792 , 0.0 , 835 , 21.8
2022-02-22 19:50:10.282703 , 2.5 , 835 , 21.8
2022-02-22 19:50:10.785652 , 1.5 , 835 , 21.8
2022-02-22 19:50:11.288371 , 1.0 , 835 , 21.8
2022-02-22 19:50:11.791018 , 0.5 , 835 , 21.8
2022-02-22 19:50:12.293582 , 2.0 , 835 , 21.8
2022-02-22 19:50:12.796486 , 0.5 , 835 , 21.8
2022-02-22 19:50:13.299161 , 1.5 , 835 , 21.8
2022-02-22 19:50:13.801699 , 2.0 , 835 , 21.8
2022-02-22 19:50:14.304472 , 2.0 , 835 , 21.8
2022-02-22 19:50:14.807054 , 1.5 , 835 , 21.8
2022-02-22 19:50:15.309624 , 1.0 , 835 , 21.8
2022-02-22 19:50:15.812253 , 1.5 , 835 , 21.8
2022-02-22 19:50:16.315063 , 2.0 , 835 , 21.8
2022-02-22 19:50:16.817968 , 1.5 , 835 , 21.8
2022-02-22 19:50:17.320606 , 2.0 , 835 , 21.8
2022-02-22 19:50:17.823143 , 2.0 , 835 , 21.8
2022-02-22 19:50:18.325960 , 1.0 , 835 , 21.8
2022-02-22 19:50:18.828872 , 0.5 , 835 , 21.8
2022-02-22 19:50:19.331539 , 1.5 , 835 , 21.8
2022-02-22 19:50:19.834369 , 1.0 , 835 , 21.8
2022-02-22 19:50:20.337274 , 1.0 , 835 , 21.8
2022-02-22 19:50:20.840137 , 2.0 , 835 , 21.8
2022-02-22 19:50:21.343094 , 1.0 , 835 , 21.8
2022-02-22 19:50:21.845937 , 1.5 , 835 , 21.8
2022-02-22 19:50:22.348845 , 1.0 , 835 , 21.8
2022-02-22 19:50:22.851660 , 1.0 , 835 , 21.8
2022-02-22 19:50:23.354553 , 1.5 , 835 , 21.8
2022-02-22 19:50:23.857396 , 1.5 , 835 , 21.8
2022-02-22 19:50:24.360210 , 2.0 , 835 , 21.8
2022-02-22 19:50:24.862999 , 2.0 , 835 , 21.8
2022-02-22 19:50:25.365879 , 0.5 , 835 , 21.8
2022-02-22 19:50:25.868574 , 1.0 , 835 , 21.8
2022-02-22 19:50:26.371339 , 1.5 , 835 , 21.8
2022-02-22 19:50:26.874268 , 3.0 , 835 , 21.8
2022-02-22 19:50:27.377219 , 1.0 , 835 , 21.8
2022-02-22 19:50:27.880078 , 1.5 , 835 , 21.8
2022-02-22 19:50:28.382932 , 1.0 , 835 , 21.8
2022-02-22 19:50:28.885810 , 3.0 , 835 , 21.8
2022-02-22 19:50:29.388752 , 1.5 , 835 , 21.8
2022-02-22 19:50:29.891621 , 1.5 , 835 , 21.8
2022-02-22 19:50:30.394466 , 1.5 , 835 , 21.8
2022-02-22 19:50:30.897322 , 1.5 , 835 , 21.8
2022-02-22 19:50:31.400186 , 1.5 , 835 , 21.8
2022-02-22 19:50:31.903069 , 1.5 , 835 , 21.8
2022-02-22 19:50:32.405912 , 1.0 , 835 , 21.8
2022-02-22 19:50:32.908835 , 2.5 , 835 , 21.8
2022-02-22 19:50:33.411424 , 1.5 , 835 , 21.8
2022-02-22 19:50:33.914352 , 1.0 , 835 , 21.8
2022-02-22 19:50:34.417256 , 2.5 , 835 , 21.8
2022-02-22 19:50:34.920174 , 0.5 , 835 , 21.8
2022-02-22 19:50:35.423055 , 2.0 , 835 , 21.8
2022-02-22 19:50:35.925941 , 1.0 , 835 , 21.8
2022-02-22 19:50:36.429158 , 1.5 , 835 , 21.8
2022-02-22 19:50:36.931707 , 0.5 , 835 , 21.8
2022-02-22 19:50:37.434307 , 2.0 , 835 , 21.8
2022-02-22 19:50:37.936883 , 2.0 , 835 , 21.8
2022-02-22 19:50:38.439705 , 1.5 , 835 , 21.8
2022-02-22 19:50:38.942538 , 1.0 , 835 , 21.8
2022-02-22 19:50:39.445409 , 1.5 , 835 , 21.8
2022-02-22 19:50:39.948339 , 1.0 , 835 , 21.8
2022-02-22 19:50:40.451191 , 2.0 , 835 , 21.8
2022-02-22 19:50:40.954321 , 7.0 , 821 , 21.4
2022-02-22 19:50:41.456796 , 1.0 , 821 , 21.4
2022-02-22 19:50:41.959696 , 1.5 , 821 , 21.4
2022-02-22 19:50:42.462634 , 0.5 , 821 , 21.4
2022-02-22 19:50:42.965491 , 2.0 , 821 , 21.4
2022-02-22 19:50:43.468417 , 0.5 , 821 , 21.4
2022-02-22 19:50:43.971293 , 1.5 , 821 , 21.4
2022-02-22 19:50:44.474226 , 1.0 , 821 , 21.4
2022-02-22 19:50:44.977096 , 2.0 , 821 , 21.4
2022-02-22 19:50:45.479898 , 0.5 , 821 , 21.4
2022-02-22 19:50:45.982760 , 1.0 , 821 , 21.4
2022-02-22 19:50:46.485596 , 2.5 , 821 , 21.4
2022-02-22 19:50:46.988540 , 1.5 , 821 , 21.4
2022-02-22 19:50:47.491129 , 1.0 , 821 , 21.4
2022-02-22 19:50:47.993895 , 1.5 , 821 , 21.4
2022-02-22 19:50:48.496788 , 1.0 , 821 , 21.4
